age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation,sexe_index,situationFamiliale_index,2eme voiture_index
40.0,F,1273.0,En Couple,4.0,false,2118 WM 90,1.0,0.0,0.0
20.0,M,731.0,En Couple,3.0,false,2150 NH 53,0.0,0.0,0.0
77.0,F,1090.0,Célibataire,1.0,false,8214 UQ 49,1.0,1.0,0.0
83.0,M,558.0,En Couple,0.0,true,6027 HE 86,0.0,0.0,1.0
22.0,M,1368.0,En Couple,4.0,false,6105 YW 98,0.0,0.0,0.0
48.0,M,1048.0,Célibataire,1.0,false,2071 KT 61,0.0,1.0,0.0
48.0,M,591.0,Célibataire,0.0,false,8784 EE 10,0.0,1.0,0.0
62.0,F,1221.0,En Couple,3.0,true,8860 PJ 56,1.0,0.0,1.0
19.0,M,1169.0,Célibataire,2.0,false,793 DY 53,0.0,1.0,0.0
38.0,M,825.0,En Couple,3.0,false,1590 FU 66,0.0,0.0,0.0
32.0,F,1367.0,En Couple,0.0,false,6204 BW 91,1.0,0.0,0.0
42.0,M,1186.0,En Couple,2.0,true,7974 SC 94,0.0,0.0,1.0
66.0,F,796.0,En Couple,2.0,false,4039 DU 38,1.0,0.0,0.0
25.0,F,552.0,En Couple,1.0,false,991 NA 22,1.0,0.0,0.0
54.0,M,1179.0,En Couple,4.0,false,8255 TN 54,0.0,0.0,0.0
42.0,F,1093.0,En Couple,4.0,false,2553 DB 62,1.0,0.0,0.0
73.0,M,1030.0,Célibataire,0.0,false,2543 TQ 56,0.0,1.0,0.0
29.0,M,1311.0,En Couple,1.0,false,314 QI 34,0.0,0.0,0.0
35.0,M,566.0,En Couple,3.0,false,4567 VS 41,0.0,0.0,0.0
44.0,M,982.0,En Couple,1.0,false,619 IS 96,0.0,0.0,0.0
25.0,F,548.0,En Couple,3.0,false,9266 UA 12,1.0,0.0,0.0
40.0,M,1347.0,En Couple,0.0,false,8563 UA 67,0.0,0.0,0.0
46.0,M,570.0,En Couple,4.0,true,5309 AO 54,0.0,0.0,1.0
22.0,M,1075.0,En Couple,3.0,false,6927 CJ 85,0.0,0.0,0.0
22.0,M,569.0,En Couple,3.0,false,7923 HC 98,0.0,0.0,0.0
30.0,M,588.0,Célibataire,0.0,false,7946 ZY 42,0.0,1.0,0.0
63.0,M,563.0,En Couple,0.0,false,7506 QK 73,0.0,0.0,0.0
68.0,M,559.0,Célibataire,0.0,false,7569 IG 84,0.0,1.0,0.0
53.0,M,553.0,Célibataire,0.0,false,3545 EM 75,0.0,1.0,0.0
48.0,M,1160.0,En Couple,4.0,false,9218 TA 57,0.0,0.0,0.0
68.0,M,1035.0,En Couple,4.0,false,5766 TY 65,0.0,0.0,0.0
24.0,M,585.0,En Couple,1.0,false,523 GK 14,0.0,0.0,0.0
56.0,F,995.0,Célibataire,1.0,false,6085 GY 60,1.0,1.0,0.0
28.0,M,934.0,En Couple,4.0,false,1711 GW 86,0.0,0.0,0.0
45.0,M,576.0,En Couple,4.0,false,4301 CF 98,0.0,0.0,0.0
35.0,M,555.0,En Couple,3.0,false,8151 LF 28,0.0,0.0,0.0
33.0,F,561.0,En Couple,3.0,false,2877 EG 28,1.0,0.0,0.0
41.0,M,837.0,En Couple,2.0,false,2342 WY 56,0.0,0.0,0.0
57.0,M,1227.0,En Couple,2.0,true,6001 JC 51,0.0,0.0,1.0
24.0,M,897.0,Célibataire,0.0,false,8210 SS 94,0.0,1.0,0.0
52.0,M,1052.0,En Couple,2.0,true,9726 LM 57,0.0,0.0,1.0
36.0,M,575.0,En Couple,0.0,false,4285 ET 39,0.0,0.0,0.0
45.0,M,909.0,Célibataire,0.0,false,5612 ZU 82,0.0,1.0,0.0
28.0,F,714.0,Célibataire,0.0,false,4526 NI 47,1.0,1.0,0.0
32.0,M,545.0,En Couple,1.0,false,799 HK 67,0.0,0.0,0.0
41.0,F,1066.0,En Couple,4.0,false,7171 LQ 36,1.0,0.0,0.0
59.0,M,1397.0,En Couple,1.0,true,9113 IS 91,0.0,0.0,1.0
42.0,M,1072.0,En Couple,0.0,false,3393 PC 60,0.0,0.0,0.0
35.0,M,553.0,Célibataire,2.0,false,7552 OP 15,0.0,1.0,0.0
83.0,F,819.0,Célibataire,0.0,false,8694 JN 12,1.0,1.0,0.0
24.0,F,1249.0,En Couple,1.0,true,7527 ZP 39,1.0,0.0,1.0
82.0,M,897.0,En Couple,0.0,false,480 KT 27,0.0,0.0,0.0
66.0,M,756.0,Célibataire,0.0,false,7096 LX 80,0.0,1.0,0.0
20.0,F,1376.0,En Couple,0.0,false,9211 VK 74,1.0,0.0,0.0
71.0,M,1270.0,En Couple,4.0,false,2919 PL 33,0.0,0.0,0.0
50.0,F,1207.0,En Couple,1.0,false,8308 PC 73,1.0,0.0,0.0
49.0,M,1374.0,Célibataire,2.0,false,4257 JS 96,0.0,1.0,0.0
50.0,M,1244.0,En Couple,4.0,false,7691 VL 39,0.0,0.0,0.0
24.0,M,1027.0,En Couple,0.0,false,1132 KM 30,0.0,0.0,0.0
42.0,F,1355.0,En Couple,3.0,false,8067 GB 15,1.0,0.0,0.0
53.0,M,572.0,En Couple,1.0,false,8579 RQ 73,0.0,0.0,0.0
22.0,F,1105.0,En Couple,4.0,false,1281 AL 61,1.0,0.0,0.0
38.0,F,967.0,En Couple,2.0,false,1021 SN 53,1.0,0.0,0.0
18.0,M,583.0,En Couple,4.0,false,3439 ST 58,0.0,0.0,0.0
27.0,M,1088.0,En Couple,2.0,false,4812 QA 40,0.0,0.0,0.0
20.0,F,887.0,En Couple,1.0,false,9034 YF 60,1.0,0.0,0.0
24.0,M,1225.0,En Couple,4.0,false,3614 DF 58,0.0,0.0,0.0
48.0,M,707.0,Célibataire,0.0,false,4003 HL 96,0.0,1.0,0.0
19.0,M,1399.0,En Couple,1.0,false,5155 HZ 68,0.0,0.0,0.0
34.0,F,566.0,Célibataire,0.0,false,8085 PX 40,1.0,1.0,0.0
22.0,M,1242.0,Célibataire,0.0,false,5571 YI 51,0.0,1.0,0.0
78.0,F,1002.0,Célibataire,0.0,false,9172 EY 47,1.0,1.0,0.0
67.0,M,1274.0,En Couple,0.0,true,7871 AB 32,0.0,0.0,1.0
58.0,M,1223.0,Célibataire,0.0,false,2549 NA 72,0.0,1.0,0.0
24.0,F,847.0,En Couple,0.0,false,8195 IV 92,1.0,0.0,0.0
49.0,M,782.0,En Couple,0.0,true,8834 NH 54,0.0,0.0,1.0
35.0,M,1091.0,En Couple,1.0,false,4724 VG 21,0.0,0.0,0.0
36.0,F,1028.0,En Couple,2.0,false,8042 AM 89,1.0,0.0,0.0
40.0,M,1285.0,En Couple,4.0,false,6034 SV 60,0.0,0.0,0.0
59.0,F,571.0,Célibataire,0.0,false,186 EW 63,1.0,1.0,0.0
58.0,M,586.0,En Couple,2.0,false,9834 SE 78,0.0,0.0,0.0
25.0,M,1377.0,En Couple,1.0,false,2834 XW 58,0.0,0.0,0.0
31.0,F,1165.0,En Couple,4.0,false,9624 MJ 42,1.0,0.0,0.0
21.0,M,1228.0,En Couple,3.0,false,6616 WE 71,0.0,0.0,0.0
65.0,M,585.0,En Couple,2.0,false,5327 WL 36,0.0,0.0,0.0
21.0,M,1223.0,En Couple,3.0,false,4252 UD 82,0.0,0.0,0.0
51.0,M,961.0,En Couple,4.0,false,2037 XY 90,0.0,0.0,0.0
43.0,M,1092.0,En Couple,0.0,false,3216 TL 20,0.0,0.0,0.0
48.0,F,573.0,Célibataire,0.0,false,5617 GE 36,1.0,1.0,0.0
23.0,M,564.0,Célibataire,0.0,false,701 RR 59,0.0,1.0,0.0
81.0,F,1374.0,En Couple,4.0,false,4196 QS 70,1.0,0.0,0.0
51.0,M,582.0,En Couple,0.0,false,64 TS 91,0.0,0.0,0.0
27.0,M,554.0,En Couple,1.0,false,5135 QS 27,0.0,0.0,0.0
53.0,M,554.0,En Couple,2.0,false,3966 WB 70,0.0,0.0,0.0
57.0,M,1336.0,Célibataire,0.0,false,4720 QE 34,0.0,1.0,0.0
21.0,M,1211.0,En Couple,4.0,false,8139 OP 27,0.0,0.0,0.0
40.0,M,1381.0,Célibataire,0.0,false,7510 VK 53,0.0,1.0,0.0
54.0,M,598.0,Célibataire,0.0,false,4709 SX 72,0.0,1.0,0.0
18.0,M,706.0,En Couple,2.0,false,860 XV 38,0.0,0.0,0.0
76.0,M,839.0,Célibataire,0.0,false,7672 EM 82,0.0,1.0,0.0
23.0,F,598.0,En Couple,2.0,false,9478 RH 59,1.0,0.0,0.0
24.0,M,548.0,Célibataire,0.0,false,1563 QX 49,0.0,1.0,0.0
79.0,M,1099.0,En Couple,2.0,true,1918 FB 67,0.0,0.0,1.0
41.0,M,570.0,Célibataire,0.0,false,7453 BZ 92,0.0,1.0,0.0
18.0,M,1260.0,En Couple,2.0,false,2376 VS 80,0.0,0.0,0.0
47.0,F,585.0,En Couple,2.0,false,239 WT 39,1.0,0.0,0.0
23.0,M,889.0,En Couple,0.0,false,2288 GD 59,0.0,0.0,0.0
49.0,M,591.0,Célibataire,3.0,false,3943 IO 22,0.0,1.0,0.0
57.0,M,916.0,En Couple,1.0,false,4171 BG 79,0.0,0.0,0.0
35.0,M,1330.0,Célibataire,0.0,false,6322 MD 87,0.0,1.0,0.0
35.0,M,1296.0,En Couple,0.0,false,1394 PR 41,0.0,0.0,0.0
26.0,M,1371.0,Célibataire,0.0,false,2098 IB 78,0.0,1.0,0.0
47.0,F,713.0,En Couple,2.0,false,5374 YB 98,1.0,0.0,0.0
60.0,M,1380.0,En Couple,2.0,true,2313 LD 20,0.0,0.0,1.0
56.0,M,1327.0,En Couple,0.0,true,4186 LP 77,0.0,0.0,1.0
47.0,M,1341.0,En Couple,2.0,false,2163 SA 25,0.0,0.0,0.0
18.0,M,1017.0,En Couple,3.0,true,5651 WE 62,0.0,0.0,1.0
28.0,M,855.0,En Couple,1.0,false,9394 AE 32,0.0,0.0,0.0
33.0,M,946.0,En Couple,1.0,false,3880 VU 68,0.0,0.0,0.0
59.0,F,1199.0,En Couple,3.0,true,1465 FX 82,1.0,0.0,1.0
50.0,F,1333.0,En Couple,1.0,true,1371 HL 11,1.0,0.0,1.0
25.0,M,1103.0,En Couple,1.0,false,9764 YK 15,0.0,0.0,0.0
49.0,M,769.0,En Couple,4.0,false,437 LD 39,0.0,0.0,0.0
64.0,F,1191.0,En Couple,2.0,false,2866 MA 61,1.0,0.0,0.0
31.0,M,1316.0,En Couple,1.0,false,9115 FJ 76,0.0,0.0,0.0
31.0,M,1167.0,Marié(e),4.0,false,7553 RK 92,0.0,2.0,0.0
62.0,M,746.0,En Couple,0.0,false,8331 JE 20,0.0,0.0,0.0
22.0,F,1192.0,En Couple,4.0,false,7706 JH 41,1.0,0.0,0.0
40.0,M,588.0,Célibataire,0.0,false,3942 DY 33,0.0,1.0,0.0
46.0,M,1288.0,Célibataire,0.0,false,9541 SS 44,0.0,1.0,0.0
55.0,M,1299.0,Célibataire,0.0,false,4868 IE 95,0.0,1.0,0.0
31.0,F,1067.0,En Couple,3.0,true,5968 QF 28,1.0,0.0,1.0
27.0,M,1086.0,En Couple,3.0,false,2816 NL 94,0.0,0.0,0.0
53.0,F,959.0,Célibataire,0.0,false,9198 VY 24,1.0,1.0,0.0
35.0,M,1072.0,Célibataire,0.0,false,3470 QY 26,0.0,1.0,0.0
42.0,M,545.0,Célibataire,0.0,false,8454 DD 15,0.0,1.0,0.0
20.0,M,977.0,En Couple,1.0,true,1099 KP 56,0.0,0.0,1.0
39.0,M,1027.0,En Couple,3.0,false,1241 YM 48,0.0,0.0,0.0
53.0,M,571.0,Célibataire,0.0,false,1366 QM 80,0.0,1.0,0.0
30.0,M,864.0,En Couple,3.0,false,4523 ZO 86,0.0,0.0,0.0
20.0,M,810.0,Célibataire,0.0,false,6595 IC 81,0.0,1.0,0.0
84.0,F,566.0,En Couple,2.0,false,307 ZU 78,1.0,0.0,0.0
37.0,M,1389.0,En Couple,2.0,false,1609 AQ 86,0.0,0.0,0.0
40.0,F,1257.0,En Couple,0.0,false,8472 RM 10,1.0,0.0,0.0
28.0,M,915.0,En Couple,4.0,true,6038 JX 20,0.0,0.0,1.0
59.0,M,1041.0,En Couple,3.0,false,9840 EZ 46,0.0,0.0,0.0
24.0,M,758.0,En Couple,2.0,false,1044 QT 29,0.0,0.0,0.0
63.0,M,897.0,Célibataire,0.0,false,8735 FI 59,0.0,1.0,0.0
77.0,M,1330.0,En Couple,0.0,false,274 XQ 37,0.0,0.0,0.0
24.0,M,1229.0,En Couple,0.0,false,9154 SX 63,0.0,0.0,0.0
60.0,M,886.0,Célibataire,0.0,false,9860 NA 10,0.0,1.0,0.0
49.0,M,1388.0,En Couple,3.0,false,4777 ZP 85,0.0,0.0,0.0
21.0,M,785.0,En Couple,0.0,false,2590 NA 24,0.0,0.0,0.0
74.0,F,1087.0,En Couple,1.0,false,8262 NI 42,1.0,0.0,0.0
18.0,M,814.0,En Couple,0.0,false,390 PV 38,0.0,0.0,0.0
50.0,M,881.0,Célibataire,0.0,false,361 LZ 89,0.0,1.0,0.0
84.0,M,564.0,Célibataire,0.0,false,8670 JK 80,0.0,1.0,0.0
35.0,M,1004.0,En Couple,3.0,false,1448 QE 59,0.0,0.0,0.0
37.0,M,587.0,En Couple,1.0,false,6624 JP 71,0.0,0.0,0.0
54.0,M,832.0,En Couple,2.0,false,3665 CW 53,0.0,0.0,0.0
84.0,M,1095.0,En Couple,2.0,false,8910 BZ 11,0.0,0.0,0.0
22.0,M,553.0,Célibataire,0.0,false,9650 QR 83,0.0,1.0,0.0
22.0,M,793.0,Célibataire,0.0,false,776 UN 12,0.0,1.0,0.0
23.0,F,1219.0,En Couple,0.0,false,5111 XB 59,1.0,0.0,0.0
29.0,M,1039.0,En Couple,2.0,true,237 NZ 79,0.0,0.0,1.0
35.0,M,1249.0,Célibataire,0.0,false,8783 IR 69,0.0,1.0,0.0
49.0,M,1060.0,Célibataire,0.0,false,4236 BD 90,0.0,1.0,0.0
76.0,M,1247.0,Célibataire,0.0,false,3671 KY 61,0.0,1.0,0.0
79.0,M,854.0,En Couple,2.0,false,5316 GM 98,0.0,0.0,0.0
20.0,M,1039.0,En Couple,2.0,false,479 KY 35,0.0,0.0,0.0
27.0,F,555.0,En Couple,1.0,false,2255 YJ 80,1.0,0.0,0.0
53.0,M,1311.0,En Couple,0.0,false,9887 DW 84,0.0,0.0,0.0
31.0,F,588.0,En Couple,0.0,true,310 GM 88,1.0,0.0,1.0
25.0,F,1152.0,En Couple,2.0,true,3450 NY 80,1.0,0.0,1.0
40.0,M,581.0,En Couple,2.0,false,8303 YQ 62,0.0,0.0,0.0
43.0,M,848.0,Célibataire,3.0,false,5179 EN 18,0.0,1.0,0.0
64.0,F,901.0,En Couple,4.0,false,5202 HP 74,1.0,0.0,0.0
36.0,M,558.0,Célibataire,0.0,false,3483 TS 77,0.0,1.0,0.0
39.0,F,592.0,En Couple,4.0,false,7242 OP 33,1.0,0.0,0.0
33.0,M,1313.0,En Couple,2.0,false,8044 MB 62,0.0,0.0,0.0
53.0,M,551.0,Célibataire,0.0,false,5131 AS 89,0.0,1.0,0.0
57.0,M,594.0,En Couple,0.0,false,2120 DX 29,0.0,0.0,0.0
81.0,M,572.0,Marié(e),0.0,false,5889 TA 26,0.0,2.0,0.0
58.0,M,1097.0,Célibataire,0.0,false,4318 RW 33,0.0,1.0,0.0
64.0,M,562.0,Célibataire,0.0,false,7159 WK 89,0.0,1.0,0.0
25.0,M,764.0,En Couple,0.0,false,2719 FZ 18,0.0,0.0,0.0
20.0,F,996.0,Célibataire,0.0,false,5337 OT 43,1.0,1.0,0.0
18.0,M,1302.0,Célibataire,0.0,false,7730 MP 13,0.0,1.0,0.0
28.0,M,546.0,En Couple,2.0,false,5796 JO 20,0.0,0.0,0.0
60.0,M,787.0,Célibataire,2.0,false,3318 AE 79,0.0,1.0,0.0
64.0,M,1176.0,Célibataire,0.0,false,5592 RH 77,0.0,1.0,0.0
80.0,M,739.0,En Couple,3.0,false,1610 WA 51,0.0,0.0,0.0
25.0,F,801.0,Célibataire,0.0,false,9523 BO 29,1.0,1.0,0.0
64.0,M,1189.0,En Couple,1.0,false,6867 FU 41,0.0,0.0,0.0
31.0,M,879.0,Célibataire,0.0,false,6898 NV 19,0.0,1.0,0.0
54.0,M,1209.0,En Couple,0.0,false,6526 KN 72,0.0,0.0,0.0
77.0,M,872.0,Célibataire,0.0,false,5935 KS 15,0.0,1.0,0.0
41.0,M,565.0,Célibataire,0.0,false,7462 TF 98,0.0,1.0,0.0
52.0,M,1141.0,En Couple,4.0,true,5897 AU 87,0.0,0.0,1.0
38.0,M,910.0,Célibataire,0.0,false,4598 AW 79,0.0,1.0,0.0
30.0,M,903.0,Célibataire,1.0,false,5935 OL 59,0.0,1.0,0.0
42.0,M,1091.0,En Couple,2.0,false,7965 FZ 68,0.0,0.0,0.0
31.0,M,722.0,Célibataire,0.0,false,6980 UM 38,0.0,1.0,0.0
84.0,M,574.0,Célibataire,0.0,false,2059 UJ 64,0.0,1.0,0.0
57.0,M,1046.0,Célibataire,1.0,false,5963 JW 84,0.0,1.0,0.0
49.0,M,551.0,En Couple,2.0,false,6000 RL 30,0.0,0.0,0.0
46.0,F,705.0,En Couple,1.0,true,9645 CN 77,1.0,0.0,1.0
62.0,F,1032.0,En Couple,4.0,false,3679 IY 26,1.0,0.0,0.0
48.0,M,1009.0,En Couple,3.0,true,7290 CC 45,0.0,0.0,1.0
44.0,M,1097.0,En Couple,0.0,false,2630 KM 52,0.0,0.0,0.0
78.0,M,849.0,Célibataire,0.0,false,5765 SD 45,0.0,1.0,0.0
18.0,M,775.0,Célibataire,0.0,false,7402 TV 28,0.0,1.0,0.0
62.0,M,912.0,Célibataire,0.0,false,1218 DN 80,0.0,1.0,0.0
42.0,M,1179.0,Célibataire,0.0,false,7012 IP 64,0.0,1.0,0.0
54.0,F,813.0,En Couple,3.0,false,4399 TH 12,1.0,0.0,0.0
33.0,M,1072.0,En Couple,3.0,false,6643 PC 14,0.0,0.0,0.0
64.0,M,560.0,En Couple,1.0,false,6939 YO 61,0.0,0.0,0.0
18.0,M,1363.0,En Couple,4.0,true,3107 JT 51,0.0,0.0,1.0
36.0,F,995.0,En Couple,4.0,false,7151 LC 74,1.0,0.0,0.0
37.0,F,565.0,Célibataire,0.0,false,970 WT 79,1.0,1.0,0.0
40.0,F,823.0,Célibataire,2.0,false,8582 WD 71,1.0,1.0,0.0
38.0,F,1180.0,En Couple,2.0,false,4036 ZG 81,1.0,0.0,0.0
43.0,M,1212.0,En Couple,2.0,false,4639 OP 40,0.0,0.0,0.0
53.0,F,1094.0,En Couple,2.0,false,466 QN 31,1.0,0.0,0.0
19.0,M,1276.0,En Couple,4.0,false,1625 UC 89,0.0,0.0,0.0
29.0,M,1265.0,En Couple,2.0,true,4849 SZ 86,0.0,0.0,1.0
50.0,F,1213.0,En Couple,0.0,false,7970 DC 88,1.0,0.0,0.0
43.0,M,1214.0,Célibataire,0.0,false,5291 SC 26,0.0,1.0,0.0
32.0,F,568.0,En Couple,0.0,false,2433 QB 85,1.0,0.0,0.0
38.0,F,872.0,En Couple,1.0,false,1762 FU 34,1.0,0.0,0.0
77.0,M,1288.0,En Couple,1.0,false,5041 TE 79,0.0,0.0,0.0
30.0,M,1320.0,Célibataire,0.0,false,6137 QL 22,0.0,1.0,0.0
48.0,M,939.0,En Couple,3.0,false,4497 JB 89,0.0,0.0,0.0
40.0,M,797.0,En Couple,2.0,false,7228 FX 12,0.0,0.0,0.0
29.0,M,583.0,Célibataire,3.0,false,8355 OD 54,0.0,1.0,0.0
68.0,M,1346.0,En Couple,0.0,true,4625 ZK 86,0.0,0.0,1.0
28.0,M,706.0,Célibataire,0.0,false,78 GN 34,0.0,1.0,0.0
72.0,M,1300.0,En Couple,3.0,false,3520 GK 28,0.0,0.0,0.0
46.0,M,1058.0,Célibataire,1.0,false,6702 IS 71,0.0,1.0,0.0
22.0,M,784.0,En Couple,4.0,false,4344 NO 54,0.0,0.0,0.0
41.0,M,1131.0,En Couple,4.0,false,9837 NW 61,0.0,0.0,0.0
48.0,M,571.0,En Couple,4.0,false,1376 YE 88,0.0,0.0,0.0
75.0,M,893.0,En Couple,3.0,false,8160 BK 21,0.0,0.0,0.0
36.0,F,1028.0,Célibataire,0.0,false,500 GF 75,1.0,1.0,0.0
52.0,M,755.0,En Couple,0.0,false,6043 XU 47,0.0,0.0,0.0
81.0,M,719.0,En Couple,3.0,false,7314 VG 11,0.0,0.0,0.0
29.0,M,550.0,Célibataire,2.0,false,6659 NX 77,0.0,1.0,0.0
52.0,F,822.0,Célibataire,0.0,false,538 DT 68,1.0,1.0,0.0
53.0,M,774.0,En Couple,1.0,false,8621 UC 93,0.0,0.0,0.0
19.0,M,1286.0,En Couple,1.0,true,2515 RV 95,0.0,0.0,1.0
64.0,F,763.0,En Couple,1.0,false,4649 HA 59,1.0,0.0,0.0
51.0,M,846.0,En Couple,3.0,false,4191 GL 42,0.0,0.0,0.0
69.0,F,735.0,En Couple,4.0,false,2074 QF 33,1.0,0.0,0.0
54.0,M,1243.0,En Couple,1.0,false,6073 KV 62,0.0,0.0,0.0
30.0,M,819.0,Célibataire,0.0,false,4702 GK 27,0.0,1.0,0.0
24.0,M,571.0,En Couple,0.0,false,5623 GV 18,0.0,0.0,0.0
37.0,F,563.0,En Couple,1.0,false,2973 HP 93,1.0,0.0,0.0
21.0,M,958.0,En Couple,4.0,true,9397 BS 41,0.0,0.0,1.0
82.0,M,579.0,Célibataire,0.0,false,6945 HH 35,0.0,1.0,0.0
54.0,M,722.0,En Couple,0.0,false,2924 ZR 29,0.0,0.0,0.0
51.0,M,560.0,En Couple,0.0,true,6959 GR 78,0.0,0.0,1.0
44.0,M,1204.0,En Couple,4.0,false,8570 TX 92,0.0,0.0,0.0
68.0,M,545.0,Célibataire,0.0,false,2687 WI 51,0.0,1.0,0.0
20.0,M,1236.0,En Couple,2.0,false,6710 TG 38,0.0,0.0,0.0
33.0,M,1340.0,En Couple,3.0,false,1622 WS 92,0.0,0.0,0.0
27.0,F,574.0,En Couple,1.0,false,4858 CN 44,1.0,0.0,0.0
31.0,M,585.0,Célibataire,0.0,false,2466 XM 65,0.0,1.0,0.0
52.0,M,544.0,En Couple,1.0,false,7771 HE 10,0.0,0.0,0.0
46.0,M,745.0,En Couple,3.0,false,1521 TZ 80,0.0,0.0,0.0
62.0,M,578.0,En Couple,0.0,false,3723 ZN 43,0.0,0.0,0.0
30.0,F,1104.0,Célibataire,3.0,false,994 NZ 43,1.0,1.0,0.0
21.0,F,893.0,En Couple,0.0,false,5270 KU 20,1.0,0.0,0.0
31.0,M,1333.0,En Couple,2.0,true,6200 EV 15,0.0,0.0,1.0
58.0,M,843.0,En Couple,2.0,false,5940 EC 26,0.0,0.0,0.0
69.0,F,950.0,En Couple,4.0,true,46 PG 25,1.0,0.0,1.0
74.0,F,573.0,En Couple,2.0,false,8660 UN 48,1.0,0.0,0.0
69.0,M,917.0,En Couple,0.0,false,2128 JL 76,0.0,0.0,0.0
39.0,F,849.0,En Couple,2.0,false,8400 OF 55,1.0,0.0,0.0
48.0,M,574.0,Célibataire,0.0,false,4611 IT 24,0.0,1.0,0.0
33.0,M,1241.0,Célibataire,0.0,false,1535 ZD 32,0.0,1.0,0.0
72.0,M,594.0,En Couple,4.0,true,6098 VX 96,0.0,0.0,1.0
51.0,F,1012.0,En Couple,2.0,false,8803 FI 97,1.0,0.0,0.0
28.0,M,844.0,En Couple,2.0,false,6649 YZ 10,0.0,0.0,0.0
57.0,F,711.0,Célibataire,0.0,false,6279 UB 62,1.0,1.0,0.0
38.0,M,1310.0,Célibataire,0.0,false,708 SE 35,0.0,1.0,0.0
27.0,M,778.0,En Couple,0.0,true,5316 JL 60,0.0,0.0,1.0
27.0,F,960.0,En Couple,0.0,false,8216 VE 88,1.0,0.0,0.0
28.0,F,1252.0,En Couple,2.0,true,9431 DU 69,1.0,0.0,1.0
19.0,M,594.0,En Couple,4.0,true,9176 SK 23,0.0,0.0,1.0
51.0,M,558.0,Célibataire,2.0,false,9209 VE 87,0.0,1.0,0.0
31.0,M,561.0,Célibataire,1.0,false,7100 SW 61,0.0,1.0,0.0
24.0,F,764.0,En Couple,0.0,true,3225 YX 66,1.0,0.0,1.0
54.0,M,1392.0,Célibataire,0.0,false,6372 QS 90,0.0,1.0,0.0
50.0,M,923.0,En Couple,0.0,false,9923 EK 28,0.0,0.0,0.0
48.0,F,741.0,En Couple,1.0,false,4744 TI 68,1.0,0.0,0.0
58.0,F,595.0,En Couple,3.0,false,6088 UB 10,1.0,0.0,0.0
21.0,F,858.0,En Couple,2.0,false,3610 RT 94,1.0,0.0,0.0
71.0,M,1029.0,En Couple,4.0,true,2831 RT 26,0.0,0.0,1.0
21.0,M,825.0,Célibataire,0.0,false,2736 YT 53,0.0,1.0,0.0
25.0,M,1376.0,En Couple,2.0,false,4572 VD 14,0.0,0.0,0.0
28.0,M,1332.0,Célibataire,0.0,false,8297 VH 91,0.0,1.0,0.0
39.0,M,1072.0,En Couple,0.0,false,6588 IW 63,0.0,0.0,0.0
33.0,M,546.0,En Couple,1.0,false,4678 RN 46,0.0,0.0,0.0
26.0,M,1009.0,Célibataire,0.0,false,8569 NG 41,0.0,1.0,0.0
46.0,F,1006.0,Célibataire,1.0,false,5076 GX 50,1.0,1.0,0.0
34.0,M,750.0,En Couple,0.0,false,581 NT 44,0.0,0.0,0.0
34.0,M,597.0,En Couple,1.0,false,1164 GK 64,0.0,0.0,0.0
78.0,M,1399.0,En Couple,2.0,false,5854 KT 23,0.0,0.0,0.0
43.0,M,816.0,En Couple,0.0,false,1223 FY 31,0.0,0.0,0.0
21.0,M,567.0,Célibataire,0.0,false,5718 OM 43,0.0,1.0,0.0
43.0,M,1303.0,Célibataire,0.0,false,4524 WF 26,0.0,1.0,0.0
30.0,M,1170.0,En Couple,2.0,true,7456 TO 61,0.0,0.0,1.0
65.0,M,968.0,En Couple,1.0,true,7759 PR 81,0.0,0.0,1.0
84.0,M,760.0,Célibataire,0.0,false,1106 TD 29,0.0,1.0,0.0
34.0,M,1191.0,En Couple,2.0,false,3154 XI 87,0.0,0.0,0.0
58.0,M,1337.0,Célibataire,0.0,false,3693 BD 24,0.0,1.0,0.0
29.0,M,1371.0,En Couple,2.0,false,318 DC 88,0.0,0.0,0.0
33.0,M,596.0,En Couple,3.0,true,9198 PN 68,0.0,0.0,1.0
24.0,M,1383.0,Célibataire,0.0,false,576 QP 50,0.0,1.0,0.0
51.0,M,569.0,En Couple,2.0,false,960 QK 35,0.0,0.0,0.0
26.0,M,755.0,En Couple,2.0,false,9780 VJ 51,0.0,0.0,0.0
50.0,M,903.0,En Couple,1.0,true,8775 TR 54,0.0,0.0,1.0
32.0,F,573.0,En Couple,1.0,false,8420 RV 29,1.0,0.0,0.0
35.0,M,1031.0,En Couple,0.0,false,576 TA 73,0.0,0.0,0.0
46.0,F,596.0,En Couple,0.0,false,5426 JH 83,1.0,0.0,0.0
41.0,M,904.0,En Couple,0.0,false,3500 QR 66,0.0,0.0,0.0
28.0,M,1167.0,En Couple,3.0,true,674 YF 72,0.0,0.0,1.0
45.0,M,1189.0,Célibataire,2.0,false,5286 EQ 69,0.0,1.0,0.0
55.0,M,1195.0,Célibataire,0.0,false,2094 XY 46,0.0,1.0,0.0
30.0,F,578.0,En Couple,4.0,false,4920 QT 55,1.0,0.0,0.0
44.0,M,851.0,En Couple,1.0,true,169 RE 72,0.0,0.0,1.0
56.0,M,580.0,Célibataire,0.0,false,9212 MM 12,0.0,1.0,0.0
20.0,M,1184.0,Célibataire,0.0,false,6699 SY 98,0.0,1.0,0.0
