immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
7784 EH 78,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
9062 WA 23,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
4554 EU 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
1400 CL 51,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
7481 VR 93,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
5041 YF 37,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1018 RE 42,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
8697 HZ 22,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6390 SZ 11,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
8518 KG 20,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
4300 FA 48,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
2164 MI 95,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4235 WD 92,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7828 BE 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2069 PQ 94,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
1998 OZ 62,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
1730 TW 23,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
1027 RO 13,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4066 BD 62,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
7171 LQ 36,BMW,M5,507,très longue,5,5,noir,false,94800
9409 RT 83,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9079 QA 52,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1244 JV 35,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
5492 WU 32,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2737 AN 39,BMW,M5,507,très longue,5,5,blanc,false,94800
7324 KP 18,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
2214 HF 13,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
5536 VL 64,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
9276 XU 44,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
6096 DS 62,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
2915 IM 35,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
9549 DT 28,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
104 AG 79,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
783 UO 89,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
9070 FK 94,BMW,120i,150,moyenne,5,5,blanc,true,25060
2794 SV 47,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
9958 MN 61,BMW,M5,507,très longue,5,5,noir,false,94800
3485 ZN 83,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
4741 TB 89,Mercedes,S500,306,très longue,5,5,noir,true,70910
2494 OI 70,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
8100 LP 55,BMW,M5,507,très longue,5,5,gris,false,94800
4576 QS 64,BMW,120i,150,moyenne,5,5,gris,true,25060
8798 MG 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
1931 WM 70,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
4332 NV 78,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4230 AR 24,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
8205 GD 66,BMW,120i,150,moyenne,5,5,rouge,true,25060
8864 NU 14,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
3693 ZK 64,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
9615 YT 68,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8930 CQ 59,Audi,A2 1.4,75,courte,5,5,gris,true,12817
2647 ZT 25,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
1537 WK 61,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1751 DG 77,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
1958 FY 93,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
8700 TD 74,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
4367 RL 19,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
8923 KS 15,Seat,Toledo 1.6,102,longue,5,5,bleu,false,18880
9761 EH 16,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
7102 KE 96,BMW,M5,507,très longue,5,5,gris,false,94800
9593 AL 55,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
5089 DM 69,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1132 TD 34,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6740 AC 14,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
6978 IT 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
693 KG 13,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
2864 XR 48,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
7616 LQ 16,BMW,M5,507,très longue,5,5,gris,false,94800
9270 DE 90,BMW,M5,507,très longue,5,5,noir,false,94800
1604 JI 56,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
7217 PS 76,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
1353 VS 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2643 WN 63,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
7250 RI 25,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
8217 OS 44,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1714 CQ 49,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
6417 GK 14,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
8186 HD 49,Mercedes,S500,306,très longue,5,5,bleu,true,70910
3118 YC 46,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
2862 DU 16,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
8436 MY 20,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
3758 HS 65,BMW,M5,507,très longue,5,5,noir,true,66360
7265 LU 42,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
3039 VF 17,Mini,Copper 1.6 16V,115,courte,5,5,rouge,true,12740
3130 JT 92,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
2120 VD 88,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
7392 GD 77,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
4026 SD 58,BMW,M5,507,très longue,5,5,blanc,true,66360
1752 CB 93,BMW,M5,507,très longue,5,5,rouge,false,94800
5463 QG 16,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
2593 JX 24,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
399 BA 76,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
7191 XF 60,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
4837 GL 28,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
7199 HC 24,Volkswagen,New Beatle 1.8,110,moyenne,5,5,gris,true,18641
4792 VO 97,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8594 QF 64,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
1846 XH 89,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9004 PD 44,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6939 XX 80,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
9328 FA 56,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
4853 TG 83,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
4136 WH 14,BMW,M5,507,très longue,5,5,rouge,false,94800
4189 XQ 31,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
267 TQ 26,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5635 MF 48,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6714 MU 27,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
4989 GZ 96,Audi,A2 1.4,75,courte,5,5,noir,true,12817
5302 EO 92,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
9001 NQ 50,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
2440 BK 76,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
6288 MH 53,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
1889 LC 67,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8699 YV 86,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
6352 YF 33,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3055 DK 18,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
6435 LF 88,BMW,M5,507,très longue,5,5,noir,false,94800
2935 YJ 13,Mercedes,S500,306,très longue,5,5,noir,true,70910
376 QI 56,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
3114 NB 83,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
5566 JM 29,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1068 SV 81,BMW,M5,507,très longue,5,5,rouge,false,94800
3925 CT 71,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
8101 TM 63,BMW,M5,507,très longue,5,5,noir,false,94800
7932 AT 35,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
6047 ST 34,Audi,A2 1.4,75,courte,5,5,gris,false,18310
688 LZ 98,BMW,M5,507,très longue,5,5,noir,false,94800
3682 NF 87,BMW,M5,507,très longue,5,5,blanc,false,94800
2974 RI 44,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
3314 MY 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
6544 TV 92,Mercedes,S500,306,très longue,5,5,blanc,true,70910
3840 DI 97,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
261 JN 47,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3068 AP 33,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
1079 NZ 14,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
7436 DA 55,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
6360 VX 17,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
1637 OC 33,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
6720 RA 39,BMW,M5,507,très longue,5,5,bleu,false,94800
6497 AA 26,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
123 GV 77,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
8510 SV 30,Mercedes,S500,306,très longue,5,5,rouge,true,70910
5390 SS 91,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
4925 KV 72,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
2861 TX 77,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
1379 VH 53,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
4190 VB 72,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1445 HW 66,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
642 ET 98,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
4603 HI 74,BMW,M5,507,très longue,5,5,blanc,false,94800
6946 AI 32,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4890 OR 65,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
3475 HE 91,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,true,15644
9163 OX 74,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
4975 NJ 25,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2340 ER 88,Audi,A2 1.4,75,courte,5,5,gris,true,12817
6970 MS 54,BMW,M5,507,très longue,5,5,bleu,false,94800
8728 IE 54,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
8528 HX 72,BMW,M5,507,très longue,5,5,noir,true,66360
6413 IN 38,BMW,M5,507,très longue,5,5,bleu,false,94800
3028 OL 78,BMW,M5,507,très longue,5,5,gris,true,66360
1956 EG 83,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
43 JM 33,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
5964 GX 55,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
7455 RB 37,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
4119 BL 48,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
7709 DX 15,Audi,A2 1.4,75,courte,5,5,gris,true,12817
8931 DK 13,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
2482 AA 53,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4160 DD 89,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
6110 HA 36,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
6081 OY 98,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1602 SS 64,Lancia,Ypsilon 1.4 16V,90,courte,5,3,noir,true,9450
3020 FO 96,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
7862 CG 62,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
7653 WW 94,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4300 DV 95,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
3592 EI 98,Mercedes,S500,306,très longue,5,5,rouge,true,70910
2264 UE 70,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
4780 ZX 84,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
1389 DJ 29,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
3059 KL 64,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
6982 BY 18,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
4496 TE 28,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
3145 GH 37,BMW,M5,507,très longue,5,5,gris,false,94800
7654 ZA 69,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9662 LT 98,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
9375 ZL 58,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
7653 CT 88,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
7363 GK 37,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
4262 KZ 80,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3909 LE 22,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
5281 ER 49,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
4382 JN 42,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
7999 EZ 50,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
1218 CJ 22,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2826 CR 77,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4058 QY 80,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
1177 EP 71,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
589 WG 71,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
2461 GS 36,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
2356 OU 11,BMW,M5,507,très longue,5,5,rouge,false,94800
8294 OA 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
7000 WA 57,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
8214 CU 75,BMW,M5,507,très longue,5,5,rouge,true,66360
4008 IK 64,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
1923 JL 31,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
2688 LO 91,Mercedes,S500,306,très longue,5,5,bleu,true,70910
2369 TG 10,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
5559 TU 60,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4920 XR 19,BMW,120i,150,moyenne,5,5,rouge,true,25060
2180 HS 43,BMW,M5,507,très longue,5,5,rouge,true,66360
3268 OG 15,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
5146 JJ 95,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
4252 EN 60,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
6323 ON 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
2432 KE 94,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
7395 PQ 85,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
7674 UO 87,BMW,M5,507,très longue,5,5,rouge,false,94800
2430 UX 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
9971 QH 64,BMW,M5,507,très longue,5,5,gris,true,66360
7712 PL 13,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
9302 NZ 15,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
697 NK 30,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
3596 JV 73,BMW,M5,507,très longue,5,5,rouge,false,94800
1603 HH 98,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
7467 HY 16,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
571 CV 17,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
9039 KF 17,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
8400 RG 44,BMW,M5,507,très longue,5,5,gris,true,66360
8676 RD 35,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
2351 XW 23,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2446 EC 34,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
3964 RF 34,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
2036 GA 18,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
6067 GU 91,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1504 MM 12,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4511 UU 36,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
2970 BV 87,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2682 CB 75,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
1389 AN 76,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
8949 RZ 87,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8233 JI 36,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5857 CX 16,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
2250 GM 94,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
7579 YZ 50,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
4921 EE 33,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
2442 JL 12,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
7551 JH 14,BMW,M5,507,très longue,5,5,blanc,true,66360
1221 ZM 91,Mercedes,A200,136,moyenne,5,5,gris,true,18130
8389 MX 69,BMW,M5,507,très longue,5,5,blanc,true,66360
3842 AA 79,BMW,M5,507,très longue,5,5,blanc,true,66360
3135 RI 37,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
1027 CU 21,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,true,15644
7965 FZ 68,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
8675 XA 35,Audi,A2 1.4,75,courte,5,5,gris,true,12817
8766 WG 91,Audi,A2 1.4,75,courte,5,5,noir,true,12817
8027 PJ 11,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
3373 WC 20,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
5820 DZ 27,Mercedes,S500,306,très longue,5,5,noir,false,101300
679 TM 29,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6200 YC 25,BMW,M5,507,très longue,5,5,gris,false,94800
8788 EG 28,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
2090 JH 38,BMW,M5,507,très longue,5,5,blanc,false,94800
9320 KN 90,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
2959 DB 91,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
3305 XC 38,Audi,A2 1.4,75,courte,5,5,gris,false,18310
5700 RR 90,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
4331 IA 30,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
81 RD 61,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
6878 KB 61,BMW,120i,150,moyenne,5,5,rouge,true,25060
4971 SV 77,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
3455 OO 65,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
9962 JB 89,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8565 BO 44,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
4230 IW 48,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
3593 SL 16,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
4021 ZA 44,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
9986 FZ 36,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
2350 SD 59,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
4479 OZ 11,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
2457 JN 10,BMW,120i,150,moyenne,5,5,noir,true,25060
3222 RI 63,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
528 KP 18,Audi,A2 1.4,75,courte,5,5,noir,true,12817
8414 WB 71,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
5275 CJ 41,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
7402 TV 28,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
7850 EH 25,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
5849 LQ 40,Mercedes,A200,136,moyenne,5,5,gris,false,25900
921 SR 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
7970 SE 40,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
4230 DG 32,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
8724 EM 32,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
1520 SX 24,Mercedes,S500,306,très longue,5,5,blanc,true,70910
4550 HT 61,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
3734 MU 69,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
7930 OQ 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7910 ZM 34,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4351 CQ 28,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
8601 AL 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
746 QJ 95,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
9236 WP 57,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
7812 UL 56,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6696 PD 85,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
559 VU 17,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
5471 XC 16,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,true,15644
9931 KK 20,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
4462 RG 98,BMW,M5,507,très longue,5,5,bleu,true,66360
693 YQ 75,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
9490 RU 14,BMW,M5,507,très longue,5,5,blanc,false,94800
4071 QY 93,Mercedes,S500,306,très longue,5,5,rouge,true,70910
262 MC 30,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
2044 WS 88,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
6122 WC 58,BMW,M5,507,très longue,5,5,bleu,false,94800
3697 AX 15,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
7554 VO 68,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
3344 PF 20,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
3298 QC 17,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
8299 EW 36,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2762 VU 36,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
2776 QK 53,Mercedes,S500,306,très longue,5,5,blanc,true,70910
3998 FQ 63,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2340 ID 35,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
9835 OE 13,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
3074 YQ 25,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
1164 PX 21,BMW,M5,507,très longue,5,5,gris,false,94800
5550 CX 47,Dacia,Logan 1.6 MPI,90,moyenne,5,5,noir,false,7500
5935 VE 57,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
1162 DO 41,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
6337 IH 41,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
1042 KK 64,BMW,M5,507,très longue,5,5,rouge,false,94800
6700 LT 73,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
8563 HK 33,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
2854 DD 69,Audi,A2 1.4,75,courte,5,5,gris,true,12817
3394 BD 89,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
2270 YI 46,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
1591 QF 64,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
6993 BV 14,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
6272 QK 37,Audi,A2 1.4,75,courte,5,5,gris,true,12817
5129 AH 94,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
824 LN 47,BMW,M5,507,très longue,5,5,noir,false,94800
3395 EA 26,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1016 OG 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
9280 VF 56,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9311 MS 51,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
7000 RI 31,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
451 FL 36,BMW,M5,507,très longue,5,5,rouge,true,66360
4767 IC 13,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
5414 UN 85,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
6024 HL 87,Mercedes,S500,306,très longue,5,5,noir,true,70910
6590 XW 69,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
6614 EP 61,Mini,Copper 1.6 16V,115,courte,5,5,bleu,false,18200
8863 SM 41,Mercedes,S500,306,très longue,5,5,bleu,true,70910
5137 RD 12,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
