immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
9010 ZT 30,Mercedes,S500,306,très longue,5,5,noir,true,70910
3215 BG 91,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
2223 CS 18,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8161 SR 70,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
2682 PA 60,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
9089 NR 10,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
2670 NE 51,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
619 NQ 66,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
425 PR 27,Mini,Copper 1.6 16V,115,courte,5,5,rouge,true,12740
4258 FE 46,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
2362 YD 70,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
725 UP 43,Mercedes,S500,306,très longue,5,5,gris,true,70910
2761 HK 54,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
9155 ZH 91,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
581 BE 82,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2015 AM 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
7191 QK 62,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3480 ST 59,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
4296 YF 94,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
9455 FR 50,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
5801 LZ 33,Mercedes,S500,306,très longue,5,5,noir,true,70910
6614 GE 18,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
541 MY 23,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
8677 XO 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7261 PB 47,Audi,A2 1.4,75,courte,5,5,noir,false,18310
4489 YQ 39,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4125 GJ 31,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
1731 JV 60,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6924 TK 51,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4607 FB 57,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
1898 CZ 57,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
5430 XD 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
5926 CR 45,BMW,M5,507,très longue,5,5,noir,false,94800
2728 MG 26,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
7193 WD 93,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
5196 TO 38,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
7611 FB 53,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
121 FH 47,BMW,M5,507,très longue,5,5,bleu,true,66360
2469 XX 40,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
5270 LN 91,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
8587 BM 19,Mercedes,A200,136,moyenne,5,5,noir,true,18130
3336 MS 91,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5489 TD 48,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1881 XW 55,BMW,M5,507,très longue,5,5,rouge,true,66360
3758 WA 90,Audi,A2 1.4,75,courte,5,5,noir,true,12817
1561 XU 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
1420 SE 64,BMW,M5,507,très longue,5,5,gris,true,66360
6594 ON 23,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
2499 MC 14,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
6092 DZ 38,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
4747 CT 21,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
1710 QC 41,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
6253 NI 33,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
9606 TS 10,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
3531 GL 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3822 HC 10,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
5534 QW 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
1678 ET 59,BMW,M5,507,très longue,5,5,bleu,false,94800
6007 XB 28,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3891 AI 31,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
9366 XA 17,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4970 BI 49,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9170 HI 96,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
9807 RP 71,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
9641 YW 83,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
6013 NM 88,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
6372 CV 11,BMW,120i,150,moyenne,5,5,gris,true,25060
5390 XM 85,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
352 QX 91,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
7077 YU 35,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
4130 FI 30,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
1909 TC 60,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
1078 AS 89,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
4503 JX 42,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
4881 EL 78,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
7864 DM 56,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
392 BD 68,Mercedes,S500,306,très longue,5,5,blanc,true,70910
9780 WQ 43,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8184 PI 63,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
5422 IJ 74,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4214 EB 77,BMW,M5,507,très longue,5,5,gris,true,66360
8543 CE 26,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
4950 EK 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
431 XB 71,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
3539 EN 47,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
4974 WW 82,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
1127 VP 52,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
29 QH 81,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
951 VV 98,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
9975 EY 22,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
8151 FD 87,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6950 TV 13,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
5110 BW 80,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6020 PL 16,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
1173 US 10,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
7085 TI 20,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
7665 NY 57,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8391 WH 15,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
2395 ZQ 61,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9341 WV 93,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
4010 OC 20,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
3863 IT 68,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
8601 IV 20,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
4949 RD 95,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3555 KC 96,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7076 WJ 96,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
9956 HP 13,BMW,M5,507,très longue,5,5,rouge,false,94800
8188 YQ 89,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
7929 NH 64,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
5947 ZJ 44,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
9883 KO 11,Mini,Copper 1.6 16V,115,courte,5,5,blanc,true,12740
6438 EZ 19,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
895 ZX 87,Mercedes,A200,136,moyenne,5,5,gris,false,25900
8339 SB 58,BMW,M5,507,très longue,5,5,noir,false,94800
6531 DJ 45,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9058 JA 76,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2053 DV 55,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
2060 QN 56,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
6381 IY 22,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3053 NF 75,Mercedes,S500,306,très longue,5,5,bleu,true,70910
1116 ZZ 73,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
8748 ZN 50,BMW,M5,507,très longue,5,5,gris,false,94800
167 WI 93,BMW,120i,150,moyenne,5,5,bleu,true,25060
4906 AJ 87,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
6690 JQ 58,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
4097 TH 37,BMW,M5,507,très longue,5,5,noir,false,94800
7797 YQ 30,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
7261 HQ 28,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7617 JW 59,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
9337 RF 24,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3028 FH 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
1895 TA 84,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6107 KU 23,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
125 LO 41,Mercedes,S500,306,très longue,5,5,rouge,true,70910
9317 WL 95,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
1511 SW 50,Mercedes,S500,306,très longue,5,5,blanc,true,70910
4652 EP 19,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
1510 BH 41,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
9438 OQ 62,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
9294 XC 13,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
9603 SR 97,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6326 MQ 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
3543 SD 73,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
3472 AT 59,Audi,A2 1.4,75,courte,5,5,gris,true,12817
1388 KP 59,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
2028 RN 31,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5799 XJ 87,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
7086 PH 82,BMW,M5,507,très longue,5,5,bleu,false,94800
8389 GC 52,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7679 SF 50,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4051 EN 93,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
9373 ZE 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
8210 VJ 84,Mercedes,A200,136,moyenne,5,5,noir,false,25900
4310 EO 63,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
2635 SB 63,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9968 HW 43,BMW,M5,507,très longue,5,5,bleu,false,94800
6551 TW 60,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
6517 HF 20,Mercedes,S500,306,très longue,5,5,bleu,false,101300
793 UC 80,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
4785 IS 83,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6520 XK 54,Audi,A2 1.4,75,courte,5,5,gris,false,18310
5776 BQ 16,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
998 UT 33,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
3246 DY 77,BMW,M5,507,très longue,5,5,bleu,true,66360
6599 NV 95,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
2551 ZZ 72,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4043 GO 91,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
37 CO 15,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4861 CH 90,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
5257 AC 91,BMW,120i,150,moyenne,5,5,noir,true,25060
1343 HM 49,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
2097 MU 38,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
4592 HP 81,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
737 HE 10,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
9604 AW 13,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
9646 PU 96,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9734 YF 22,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
2845 FY 24,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
149 OU 16,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3477 MQ 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
8824 LL 77,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
8081 RT 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
5857 OK 72,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
8289 BA 32,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8659 RF 19,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
8241 IM 10,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
3295 GU 34,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
9281 QD 19,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4234 YD 34,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
7324 UP 25,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
3689 ZI 63,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
5255 YM 26,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
4515 YF 30,BMW,M5,507,très longue,5,5,blanc,false,94800
7150 RV 43,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
8788 SN 95,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1784 HB 30,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
5456 JJ 70,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
5602 HH 96,Mercedes,S500,306,très longue,5,5,rouge,true,70910
4732 SR 82,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
4247 AH 55,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
9989 DH 28,Dacia,Logan 1.6 MPI,90,moyenne,5,5,rouge,false,7500
274 BE 76,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2146 KT 16,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
6603 NW 74,BMW,M5,507,très longue,5,5,gris,true,66360
1538 NV 66,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3455 RA 85,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
2438 QG 63,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4055 HL 90,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
7352 RU 16,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
8692 VS 84,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
1668 RO 87,BMW,120i,150,moyenne,5,5,rouge,true,25060
523 GK 14,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
8283 HI 52,BMW,M5,507,très longue,5,5,gris,false,94800
4583 FI 70,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
1625 RG 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
8597 HI 51,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
2493 DG 25,Audi,A3 2.0 FSI,150,moyenne,5,5,bleu,true,19950
6055 VA 95,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
5419 WN 98,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
9393 VP 35,BMW,M5,507,très longue,5,5,gris,false,94800
3935 PZ 69,BMW,M5,507,très longue,5,5,bleu,false,94800
848 EZ 33,BMW,M5,507,très longue,5,5,gris,true,66360
1425 IK 92,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
4637 ST 81,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
54 MC 58,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3434 OC 26,BMW,M5,507,très longue,5,5,gris,false,94800
3427 MS 95,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
8855 EL 60,BMW,M5,507,très longue,5,5,blanc,false,94800
3686 BU 18,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2406 FL 53,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
9441 NR 65,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
884 MQ 32,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
4097 HU 56,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9496 XG 34,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
661 RF 72,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2058 NW 45,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
9289 QG 16,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3246 RB 27,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
9499 KO 50,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
7369 RF 17,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
890 YB 83,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2602 KH 35,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
7495 DC 78,BMW,M5,507,très longue,5,5,noir,false,94800
1434 VD 47,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2157 PV 43,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
7221 ZC 28,BMW,M5,507,très longue,5,5,blanc,false,94800
2840 MK 35,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
1758 LZ 65,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
8209 HZ 85,BMW,M5,507,très longue,5,5,noir,false,94800
956 GN 97,Audi,A2 1.4,75,courte,5,5,noir,true,12817
9466 RH 62,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
9213 ML 35,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
146 NB 73,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4102 DG 61,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
5277 LA 44,BMW,M5,507,très longue,5,5,blanc,true,66360
835 NY 58,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4570 PY 96,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
1654 FF 93,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
1829 RK 61,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2456 QJ 27,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
8575 LF 83,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
6933 PH 43,BMW,M5,507,très longue,5,5,gris,false,94800
9451 TF 55,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
8641 KV 43,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
6700 WZ 18,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
6594 BS 18,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
1084 UO 12,BMW,M5,507,très longue,5,5,noir,false,94800
9093 WN 66,Fiat,Croma 2.2,147,longue,5,5,rouge,true,17346
4367 QE 95,Mercedes,S500,306,très longue,5,5,blanc,false,101300
564 XM 52,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7509 VQ 37,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3138 IB 22,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
8314 LY 53,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4617 BC 44,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
8579 MW 58,Mercedes,S500,306,très longue,5,5,gris,true,70910
2527 QY 84,BMW,120i,150,moyenne,5,5,bleu,true,25060
5703 DG 79,BMW,M5,507,très longue,5,5,bleu,true,66360
8136 BH 73,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,true,15644
9169 RO 53,Mercedes,S500,306,très longue,5,5,bleu,true,70910
9555 EC 27,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
9743 IN 32,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
5799 CF 52,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6673 SW 26,BMW,M5,507,très longue,5,5,gris,true,66360
493 TK 57,Mercedes,S500,306,très longue,5,5,gris,true,70910
4652 SU 30,Mercedes,S500,306,très longue,5,5,bleu,false,101300
6331 HI 60,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
8633 YX 29,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
7204 BG 38,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
1747 ED 38,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
7120 XP 56,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
5903 MP 78,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
6713 TO 82,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
9604 GZ 84,Mercedes,S500,306,très longue,5,5,bleu,true,70910
6445 RE 66,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4758 PN 59,BMW,M5,507,très longue,5,5,gris,true,66360
4046 BO 45,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
6390 JT 49,BMW,M5,507,très longue,5,5,blanc,false,94800
1450 CD 15,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
1474 UX 25,Audi,A2 1.4,75,courte,5,5,noir,false,18310
1278 RC 47,Mercedes,S500,306,très longue,5,5,blanc,true,70910
9934 PI 37,Mercedes,S500,306,très longue,5,5,gris,true,70910
9963 VO 97,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
9283 NL 57,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
1873 SR 78,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
6875 VI 25,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
1835 WX 26,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
422 PR 93,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4183 UY 72,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
1025 AJ 28,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5219 JI 88,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3728 EE 38,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
1921 IE 74,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4151 IY 25,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
2018 IY 32,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4758 GP 81,BMW,M5,507,très longue,5,5,noir,false,94800
212 CT 64,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
7039 MI 36,BMW,M5,507,très longue,5,5,rouge,false,94800
1061 JD 19,Audi,A2 1.4,75,courte,5,5,gris,true,12817
4877 ZI 61,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
5238 HW 83,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2546 QH 13,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1520 BZ 48,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
2582 TJ 90,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
2557 TV 17,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5393 EM 29,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8943 MS 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
9582 VL 41,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7546 GX 85,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9306 QB 15,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4508 HR 86,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
2807 IL 98,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
6424 CX 93,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
9375 IA 19,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2303 EX 86,Volkswagen,New Beatle 1.8,110,moyenne,5,5,gris,true,18641
9443 LX 98,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
4502 EG 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
9933 PV 75,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
5822 SN 90,Mercedes,A200,136,moyenne,5,5,noir,true,18130
9408 UW 19,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
1178 IW 74,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
3825 PQ 56,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3744 RK 79,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
7820 BV 45,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
2256 AO 28,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
5324 MQ 77,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6725 YY 54,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
9914 PB 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2222 MM 97,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
1358 ZY 95,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
8216 VE 88,BMW,M5,507,très longue,5,5,noir,false,94800
4757 CD 43,BMW,M5,507,très longue,5,5,blanc,false,94800
8346 AM 27,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
3514 UY 35,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3648 LT 36,Mercedes,S500,306,très longue,5,5,bleu,true,70910
